id_mutation,date_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,latitude,longitude,prix_m2
DVF0002689,2024-04-28,1274000,75005,Paris,Appartement,85,3,48.842926,2.355614,14988.0
DVF0002690,2024-07-22,1323000,75005,Paris,Maison,86,3,48.849675,2.357236,15384.0
DVF0002691,2024-09-11,822000,75005,Paris,Appartement,55,1,48.84782,2.356166,14945.0
DVF0002692,2024-03-13,1770000,75005,Paris,Maison,105,3,48.845659,2.34727,16857.0
DVF0002693,2024-04-05,706000,75005,Paris,Appartement,44,1,48.848166,2.354875,16045.0
DVF0002694,2024-11-18,804000,75005,Paris,Appartement,67,2,48.85039,2.354035,12000.0
DVF0002695,2024-02-17,924000,75005,Paris,Appartement,65,2,48.845922,2.353715,14215.0
DVF0002696,2024-08-16,670000,75005,Paris,Appartement,42,1,48.844828,2.352909,15952.0
DVF0002697,2024-03-01,1226000,75005,Paris,Appartement,80,2,48.847818,2.356881,15325.0
DVF0002698,2024-02-20,1247000,75005,Paris,Appartement,100,3,48.841729,2.352294,12470.0
DVF0002699,2024-02-12,969000,75005,Paris,Maison,63,2,48.851839,2.349666,15381.0
DVF0002700,2024-06-22,880000,75005,Paris,Appartement,60,2,48.84617,2.354082,14667.0
DVF0002701,2024-07-13,1224000,75005,Paris,Appartement,102,3,48.844624,2.357147,12000.0
DVF0002702,2024-06-19,1313000,75005,Paris,Appartement,92,3,48.850153,2.345737,14272.0
DVF0002703,2024-03-11,979000,75005,Paris,Appartement,69,2,48.844114,2.352233,14188.0
DVF0002704,2024-12-10,1202000,75005,Paris,Appartement,80,2,48.850839,2.351911,15025.0
DVF0002705,2024-10-14,734000,75005,Paris,Appartement,54,1,48.845277,2.357638,13593.0
DVF0002706,2024-08-01,916000,75005,Paris,Appartement,64,2,48.846949,2.351545,14312.0
DVF0002707,2024-09-12,946000,75005,Paris,Appartement,69,2,48.848427,2.355709,13710.0
DVF0002708,2024-10-26,385000,75005,Paris,Appartement,28,1,48.846249,2.348032,13750.0
DVF0002709,2024-11-11,635000,75005,Paris,Appartement,47,1,48.842675,2.354063,13511.0
DVF0002710,2024-10-18,486000,75005,Paris,Appartement,37,1,48.840535,2.34786,13135.0
DVF0002711,2024-07-01,850000,75005,Paris,Appartement,59,2,48.84412,2.346193,14407.0
DVF0002712,2024-08-02,489000,75005,Paris,Appartement,41,1,48.84496,2.347858,11927.0
DVF0002713,2024-05-18,292000,75005,Paris,Appartement,21,1,48.850203,2.34882,13905.0
DVF0002714,2024-10-18,420000,75005,Paris,Appartement,27,1,48.842479,2.35312,15556.0
DVF0002715,2024-09-08,840000,75005,Paris,Appartement,55,1,48.847626,2.354117,15273.0
DVF0002716,2024-07-28,1720000,75005,Paris,Appartement,123,4,48.843039,2.345891,13984.0
DVF0002717,2024-01-07,824000,75005,Paris,Maison,65,2,48.840751,2.348629,12677.0
DVF0002718,2024-10-12,865000,75005,Paris,Appartement,61,2,48.847941,2.344042,14180.0
DVF0002719,2024-05-25,670000,75005,Paris,Maison,51,1,48.846984,2.355357,13137.0
DVF0002720,2024-07-15,1827000,75005,Paris,Maison,101,3,48.847034,2.350837,18089.0
DVF0002721,2024-09-16,1781000,75005,Paris,Appartement,123,4,48.842144,2.356095,14480.0
DVF0002722,2024-07-12,299000,75005,Paris,Appartement,20,1,48.850863,2.34552,14950.0
DVF0002723,2024-03-20,786000,75005,Paris,Appartement,49,1,48.847344,2.344406,16041.0
DVF0002724,2024-07-27,813000,75005,Paris,Appartement,61,2,48.851199,2.346108,13328.0
DVF0002725,2024-02-11,541000,75005,Paris,Maison,32,1,48.851122,2.352358,16906.0
DVF0002726,2024-03-06,555000,75005,Paris,Appartement,35,1,48.851467,2.346331,15857.0
DVF0002727,2024-11-22,793000,75005,Paris,Appartement,50,1,48.843739,2.354904,15860.0
DVF0002728,2024-09-10,909000,75005,Paris,Appartement,69,2,48.848417,2.34836,13174.0
DVF0002729,2024-04-18,713000,75005,Paris,Appartement,59,2,48.842903,2.343885,12085.0
DVF0002730,2024-04-04,653000,75005,Paris,Appartement,44,1,48.842195,2.355405,14841.0
DVF0002731,2024-03-22,293000,75005,Paris,Maison,21,1,48.842418,2.34508,13952.0
DVF0002732,2024-11-05,1267000,75005,Paris,Appartement,102,3,48.8478,2.350286,12422.0
DVF0002733,2024-12-08,923000,75005,Paris,Appartement,64,2,48.84761,2.35158,14422.0
DVF0002734,2024-10-22,847000,75005,Paris,Appartement,70,2,48.843863,2.353338,12100.0
DVF0002735,2024-02-17,1199000,75005,Paris,Appartement,102,3,48.844132,2.348955,11755.0
DVF0002736,2024-09-28,347000,75005,Paris,Appartement,22,1,48.847841,2.348886,15773.0
DVF0002737,2024-08-08,613000,75005,Paris,Appartement,48,1,48.849376,2.352741,12771.0
DVF0002738,2024-12-24,685000,75005,Paris,Appartement,44,1,48.850438,2.347941,15568.0
DVF0002739,2024-12-26,480000,75005,Paris,Appartement,34,1,48.85196,2.350232,14118.0
DVF0002740,2024-08-17,761000,75005,Paris,Appartement,59,2,48.846612,2.346911,12898.0
DVF0002741,2024-02-23,716000,75005,Paris,Appartement,46,1,48.842612,2.355357,15565.0
DVF0002742,2024-01-17,1590000,75005,Paris,Appartement,119,4,48.845893,2.351289,13361.0
DVF0002743,2024-08-18,561000,75005,Paris,Appartement,37,1,48.845903,2.343935,15162.0
DVF0002744,2024-06-06,775000,75005,Paris,Appartement,53,1,48.841667,2.353481,14623.0
DVF0002745,2024-04-16,785000,75005,Paris,Appartement,61,2,48.849946,2.354779,12869.0
DVF0002746,2024-07-22,895000,75005,Paris,Appartement,76,2,48.84594,2.347896,11776.0
DVF0002747,2024-12-13,476000,75005,Paris,Appartement,35,1,48.851402,2.352095,13600.0
DVF0002748,2024-07-05,1261000,75005,Paris,Appartement,102,3,48.847252,2.351858,12363.0
DVF0002749,2024-06-02,1405000,75005,Paris,Maison,100,3,48.847515,2.351852,14050.0
DVF0002750,2024-10-18,482000,75005,Paris,Appartement,42,1,48.844283,2.34699,11476.0
DVF0002751,2024-06-06,1273000,75005,Paris,Appartement,87,3,48.841342,2.34499,14632.0
DVF0002752,2024-03-21,1273000,75005,Paris,Appartement,81,2,48.843738,2.347677,15716.0
DVF0002753,2024-11-20,1346000,75005,Paris,Maison,84,3,48.84889,2.35196,16024.0
DVF0002754,2024-08-11,1531000,75005,Paris,Appartement,117,4,48.847821,2.351794,13085.0
DVF0002755,2024-10-02,1552000,75005,Paris,Appartement,104,3,48.84235,2.3448,14923.0
DVF0002756,2024-11-28,1341000,75005,Paris,Appartement,94,3,48.847774,2.344836,14266.0
DVF0002757,2024-08-03,1095000,75005,Paris,Appartement,76,2,48.845745,2.356767,14408.0
DVF0002758,2024-06-26,897000,75005,Paris,Appartement,56,2,48.841387,2.347522,16018.0
DVF0002759,2024-09-13,1273000,75005,Paris,Maison,73,2,48.851985,2.345267,17438.0
DVF0002760,2024-09-11,811000,75005,Paris,Appartement,66,2,48.849224,2.355685,12288.0
DVF0002761,2024-08-27,884000,75005,Paris,Appartement,62,2,48.846665,2.347651,14258.0
DVF0002762,2024-12-26,651000,75005,Paris,Maison,38,1,48.847606,2.356637,17132.0
DVF0002763,2024-02-15,1435000,75005,Paris,Maison,83,2,48.845816,2.344458,17289.0
DVF0002764,2024-10-07,1535000,75005,Paris,Appartement,97,3,48.842852,2.35485,15825.0
DVF0002765,2024-01-25,838000,75005,Paris,Appartement,61,2,48.848863,2.357257,13738.0
DVF0002766,2024-07-01,724000,75005,Paris,Appartement,61,2,48.849154,2.345502,11869.0
DVF0002767,2024-09-05,961000,75005,Paris,Appartement,85,3,48.850434,2.357587,11306.0
DVF0002768,2024-04-24,1298000,75005,Paris,Appartement,100,3,48.845319,2.351836,12980.0
DVF0002769,2024-09-23,1367000,75005,Paris,Appartement,90,3,48.841676,2.347768,15189.0
DVF0002770,2024-04-13,650000,75005,Paris,Appartement,44,1,48.841036,2.348606,14773.0
DVF0002771,2024-07-05,1043000,75005,Paris,Appartement,85,3,48.85118,2.344904,12271.0
DVF0002772,2024-04-07,1006000,75005,Paris,Appartement,76,2,48.844439,2.354979,13237.0
DVF0002773,2024-07-03,836000,75005,Paris,Appartement,60,2,48.844601,2.357179,13933.0
DVF0002774,2024-07-27,348000,75005,Paris,Appartement,27,1,48.844707,2.351987,12889.0
DVF0002775,2024-02-13,795000,75005,Paris,Appartement,51,1,48.843682,2.3493,15588.0
DVF0002776,2024-04-16,939000,75005,Paris,Appartement,61,2,48.846034,2.350197,15393.0
DVF0002777,2024-11-13,1246000,75005,Paris,Appartement,77,2,48.845118,2.348604,16182.0
DVF0002778,2024-05-09,853000,75005,Paris,Appartement,65,2,48.841024,2.353667,13123.0
DVF0002779,2024-12-15,1161000,75005,Paris,Appartement,81,2,48.851707,2.348327,14333.0
DVF0002780,2024-05-14,1199000,75005,Paris,Maison,70,2,48.850139,2.3444,17129.0
DVF0002781,2024-09-01,334000,75005,Paris,Appartement,23,1,48.841824,2.357522,14522.0
DVF0002782,2024-03-28,786000,75005,Paris,Appartement,64,2,48.846309,2.345234,12281.0
DVF0002783,2024-10-08,721000,75005,Paris,Appartement,61,2,48.847304,2.354919,11820.0
DVF0002784,2024-07-16,987000,75005,Paris,Maison,58,2,48.845026,2.353532,17017.0
DVF0002785,2024-12-01,1449000,75005,Paris,Appartement,101,3,48.847036,2.346224,14347.0
DVF0002786,2024-05-28,1487000,75005,Paris,Appartement,108,3,48.844039,2.357253,13769.0
DVF0002787,2024-06-18,952000,75005,Paris,Appartement,62,2,48.849183,2.350151,15355.0
DVF0002788,2024-01-21,985000,75005,Paris,Appartement,63,2,48.851814,2.355085,15635.0
DVF0002789,2024-05-25,1394000,75005,Paris,Maison,83,2,48.84885,2.355406,16795.0
DVF0002790,2024-02-17,990000,75005,Paris,Appartement,66,2,48.846121,2.351477,15000.0
DVF0002791,2024-12-08,868000,75005,Paris,Appartement,63,2,48.842773,2.347776,13778.0
DVF0002792,2024-12-01,937000,75005,Paris,Appartement,80,2,48.847461,2.352518,11712.0
DVF0002793,2024-07-01,782000,75005,Paris,Appartement,51,1,48.842435,2.345588,15333.0
DVF0002794,2024-05-03,1412000,75005,Paris,Appartement,88,3,48.848063,2.346185,16045.0
DVF0002795,2024-06-15,919000,75005,Paris,Appartement,62,2,48.845742,2.343903,14823.0
DVF0002796,2024-08-23,324000,75005,Paris,Appartement,22,1,48.847299,2.353658,14727.0
DVF0002797,2024-04-27,602000,75005,Paris,Appartement,46,1,48.84681,2.344854,13087.0
DVF0002798,2024-11-05,963000,75005,Paris,Appartement,82,2,48.84193,2.347679,11744.0
DVF0002799,2024-08-05,1000000,75005,Paris,Maison,60,2,48.849133,2.357561,16667.0
DVF0002800,2024-06-03,705000,75005,Paris,Appartement,58,2,48.852102,2.355588,12155.0
DVF0002801,2024-12-21,565000,75005,Paris,Appartement,45,1,48.848281,2.346213,12556.0
DVF0002802,2024-04-10,1116000,75005,Paris,Appartement,97,3,48.844791,2.349843,11505.0
DVF0002803,2024-09-13,294000,75005,Paris,Appartement,26,1,48.845584,2.352939,11308.0
DVF0002804,2024-06-25,958000,75005,Paris,Appartement,84,3,48.849709,2.349273,11405.0
DVF0002805,2024-04-14,605000,75005,Paris,Appartement,43,1,48.851701,2.351967,14070.0
DVF0002806,2024-01-04,947000,75005,Paris,Appartement,74,2,48.846139,2.345712,12797.0
DVF0002807,2024-08-07,1504000,75005,Paris,Maison,118,4,48.847584,2.345053,12746.0
DVF0002808,2024-02-04,738000,75005,Paris,Appartement,61,2,48.84265,2.355182,12098.0
DVF0002809,2024-11-13,1297000,75005,Paris,Appartement,83,2,48.846147,2.346399,15627.0
DVF0002810,2024-05-24,759000,75005,Paris,Appartement,48,1,48.84509,2.345366,15812.0
DVF0002811,2024-02-16,884000,75005,Paris,Appartement,58,2,48.850211,2.350167,15241.0
DVF0002812,2024-04-25,531000,75005,Paris,Appartement,33,1,48.843818,2.355796,16091.0
DVF0002813,2024-11-13,589000,75005,Paris,Maison,44,1,48.840385,2.348592,13386.0
DVF0002814,2024-12-22,676000,75005,Paris,Appartement,58,2,48.848965,2.351967,11655.0
DVF0002815,2024-03-13,1278000,75005,Paris,Appartement,94,3,48.847604,2.346715,13596.0
DVF0002816,2024-04-05,1025000,75005,Paris,Appartement,80,2,48.845844,2.344905,12812.0
DVF0002817,2024-11-05,784000,75005,Paris,Appartement,69,2,48.843444,2.348629,11362.0
DVF0002818,2024-01-05,921000,75005,Paris,Appartement,78,2,48.841469,2.35185,11808.0
DVF0002819,2024-03-26,1187000,75005,Paris,Appartement,77,2,48.845358,2.356132,15416.0
DVF0002820,2024-09-14,989000,75005,Paris,Maison,62,2,48.843264,2.351584,15952.0
DVF0002821,2024-08-13,903000,75005,Paris,Appartement,76,2,48.85219,2.35651,11882.0
DVF0002822,2024-09-24,601000,75005,Paris,Appartement,48,1,48.842969,2.355292,12521.0
DVF0002823,2024-01-16,1203000,75005,Paris,Appartement,102,3,48.843699,2.355649,11794.0
DVF0002824,2024-10-24,609000,75005,Paris,Appartement,53,1,48.848913,2.351207,11491.0
DVF0002825,2024-11-05,736000,75005,Paris,Appartement,46,1,48.850203,2.354796,16000.0
DVF0002826,2024-05-15,1049000,75005,Paris,Maison,68,2,48.851535,2.344347,15426.0
DVF0002827,2024-06-09,928000,75005,Paris,Appartement,67,2,48.84538,2.345872,13851.0
DVF0002828,2024-12-24,301000,75005,Paris,Appartement,25,1,48.8461,2.356943,12040.0
DVF0002829,2024-04-25,515000,75005,Paris,Appartement,40,1,48.842814,2.344653,12875.0
DVF0002830,2024-12-23,849000,75005,Paris,Appartement,56,2,48.852129,2.350148,15161.0
DVF0002831,2024-10-25,538000,75005,Paris,Appartement,39,1,48.849538,2.35779,13795.0
DVF0002832,2024-10-28,484000,75005,Paris,Appartement,43,1,48.850405,2.349183,11256.0
DVF0002833,2024-11-16,745000,75005,Paris,Appartement,60,2,48.842618,2.350194,12417.0
DVF0002834,2024-12-15,1221000,75005,Paris,Appartement,81,2,48.84908,2.352449,15074.0
DVF0002835,2024-09-27,1253000,75005,Paris,Appartement,97,3,48.851611,2.356999,12918.0
DVF0002836,2024-07-08,923000,75005,Paris,Appartement,57,2,48.840688,2.344123,16193.0
DVF0002837,2024-04-14,1141000,75005,Paris,Appartement,78,2,48.841625,2.345155,14628.0
DVF0002838,2024-02-11,398000,75005,Paris,Appartement,34,1,48.84131,2.352258,11706.0
DVF0002839,2024-10-26,851000,75005,Paris,Appartement,62,2,48.843909,2.357419,13726.0
DVF0002840,2024-02-12,1279000,75005,Paris,Appartement,88,3,48.842641,2.354477,14534.0
DVF0002841,2024-10-20,423000,75005,Paris,Appartement,33,1,48.847367,2.347767,12818.0
DVF0002842,2024-03-23,1319000,75005,Paris,Maison,88,3,48.840844,2.34462,14989.0
DVF0002843,2024-12-25,1220000,75005,Paris,Appartement,80,2,48.846669,2.345082,15250.0
DVF0002844,2024-10-25,882000,75005,Paris,Appartement,64,2,48.843668,2.343816,13781.0
DVF0002845,2024-09-03,497000,75005,Paris,Maison,32,1,48.846163,2.353444,15531.0
DVF0002846,2024-11-07,953000,75005,Paris,Maison,54,1,48.845139,2.346037,17648.0
DVF0002847,2024-05-03,1410000,75005,Paris,Maison,111,3,48.842114,2.345126,12703.0
DVF0002848,2024-09-04,825000,75005,Paris,Appartement,64,2,48.848439,2.356936,12891.0
DVF0002849,2024-10-01,1094000,75005,Paris,Appartement,85,3,48.843642,2.355928,12871.0
DVF0002850,2024-04-02,298000,75005,Paris,Appartement,21,1,48.843374,2.349518,14190.0
DVF0002851,2024-08-03,885000,75005,Paris,Appartement,64,2,48.840555,2.353928,13828.0
DVF0002852,2024-10-24,707000,75005,Paris,Appartement,45,1,48.852082,2.35258,15711.0
DVF0002853,2024-05-18,318000,75005,Paris,Appartement,22,1,48.848784,2.343961,14455.0
DVF0002854,2024-12-25,1150000,75005,Paris,Appartement,93,3,48.843303,2.349146,12366.0
DVF0002855,2024-08-14,1081000,75005,Paris,Appartement,69,2,48.852051,2.35573,15667.0
DVF0002856,2024-04-01,233000,75005,Paris,Appartement,20,1,48.844591,2.353868,11650.0
DVF0002857,2024-03-09,1355000,75005,Paris,Appartement,106,3,48.843019,2.351617,12783.0
DVF0002858,2024-03-11,1598000,75005,Paris,Appartement,115,4,48.849282,2.354292,13896.0
DVF0002859,2024-08-01,900000,75005,Paris,Appartement,74,2,48.846313,2.355662,12162.0
DVF0002860,2024-07-05,1776000,75005,Paris,Appartement,112,4,48.850471,2.347665,15857.0
DVF0002861,2024-07-28,1546000,75005,Paris,Appartement,99,3,48.846749,2.350949,15616.0
DVF0002862,2024-02-22,1155000,75005,Paris,Appartement,85,3,48.842116,2.344641,13588.0
DVF0002863,2024-02-26,321000,75005,Paris,Appartement,20,1,48.846323,2.350808,16050.0
DVF0002864,2024-06-28,1294000,75005,Paris,Appartement,109,3,48.843463,2.346733,11872.0
DVF0002865,2024-07-18,939000,75005,Paris,Appartement,63,2,48.842028,2.345346,14905.0
DVF0002866,2024-10-24,1311000,75005,Paris,Appartement,85,3,48.849215,2.346091,15424.0
DVF0002867,2022-12-09,363000,75006,Paris,Appartement,25,1,48.853212,2.335199,14520.0
DVF0002868,2022-08-25,373000,75006,Paris,Appartement,23,1,48.845947,2.333906,16217.0
DVF0002869,2022-07-08,920000,75006,Paris,Appartement,54,1,48.847281,2.330923,17037.0
DVF0002870,2022-03-24,1178000,75006,Paris,Appartement,69,2,48.844377,2.333435,17072.0
DVF0002871,2022-07-09,1297000,75006,Paris,Appartement,73,2,48.853994,2.326456,17767.0
DVF0002872,2022-03-27,1377000,75006,Paris,Appartement,103,3,48.854138,2.330554,13369.0
DVF0002873,2022-04-28,457000,75006,Paris,Appartement,28,1,48.843952,2.336115,16321.0
DVF0002874,2022-01-27,1509000,75006,Paris,Appartement,99,3,48.854952,2.333153,15242.0
DVF0002875,2022-01-02,1255000,75006,Paris,Appartement,83,2,48.846032,2.327075,15120.0
DVF0002876,2022-10-20,968000,75006,Paris,Appartement,63,2,48.850853,2.339612,15365.0
DVF0002877,2022-04-10,1136000,75006,Paris,Appartement,65,2,48.854628,2.332848,17477.0
DVF0002878,2022-02-19,1251000,75006,Paris,Appartement,83,2,48.853472,2.336867,15072.0
DVF0002879,2022-11-25,1049000,75006,Paris,Appartement,81,2,48.848255,2.339182,12951.0
DVF0002880,2022-01-24,1117000,75006,Paris,Appartement,71,2,48.849688,2.327579,15732.0
DVF0002881,2022-06-01,1218000,75006,Paris,Appartement,80,2,48.851144,2.327279,15225.0
DVF0002882,2022-12-04,854000,75006,Paris,Maison,50,1,48.843872,2.339117,17080.0
DVF0002883,2022-12-01,1494000,75006,Paris,Appartement,101,3,48.84926,2.337111,14792.0
DVF0002884,2022-07-04,910000,75006,Paris,Appartement,61,2,48.848721,2.333935,14918.0
DVF0002885,2022-03-05,1485000,75006,Paris,Appartement,84,3,48.854325,2.335676,17679.0
DVF0002886,2022-08-16,1128000,75006,Paris,Appartement,78,2,48.852899,2.333697,14462.0
DVF0002887,2022-09-28,463000,75006,Paris,Appartement,27,1,48.844873,2.338841,17148.0
DVF0002888,2022-12-18,1107000,75006,Paris,Appartement,69,2,48.847996,2.331127,16043.0
DVF0002889,2022-05-22,478000,75006,Paris,Appartement,36,1,48.854018,2.328918,13278.0
DVF0002890,2022-03-27,1515000,75006,Paris,Appartement,86,3,48.845059,2.334391,17616.0
DVF0002891,2022-09-12,1190000,75006,Paris,Appartement,72,2,48.853763,2.329834,16528.0
DVF0002892,2022-11-12,591000,75006,Paris,Appartement,40,1,48.844396,2.334876,14775.0
DVF0002893,2022-06-23,1700000,75006,Paris,Appartement,98,3,48.852583,2.338485,17347.0
DVF0002894,2022-07-10,390000,75006,Paris,Appartement,30,1,48.853481,2.331638,13000.0
DVF0002895,2022-11-17,574000,75006,Paris,Appartement,40,1,48.852802,2.338699,14350.0
DVF0002896,2022-10-18,1066000,75006,Paris,Appartement,66,2,48.853988,2.33429,16152.0
DVF0002897,2022-01-10,937000,75006,Paris,Appartement,69,2,48.854554,2.33654,13580.0
DVF0002898,2022-04-02,560000,75006,Paris,Appartement,45,1,48.845368,2.331356,12444.0
DVF0002899,2022-12-18,1239000,75006,Paris,Appartement,75,2,48.85547,2.335976,16520.0
DVF0002900,2022-10-28,1040000,75006,Paris,Appartement,65,2,48.84756,2.330538,16000.0
DVF0002901,2022-05-16,673000,75006,Paris,Appartement,40,1,48.848647,2.336962,16825.0
DVF0002902,2022-07-28,1494000,75006,Paris,Appartement,96,3,48.85511,2.330681,15562.0
DVF0002903,2022-02-05,827000,75006,Paris,Appartement,50,1,48.850152,2.327269,16540.0
DVF0002904,2022-04-19,710000,75006,Paris,Appartement,55,1,48.848065,2.334079,12909.0
DVF0002905,2022-11-02,661000,75006,Paris,Appartement,50,1,48.852749,2.337569,13220.0
DVF0002906,2022-05-26,1086000,75006,Paris,Appartement,87,3,48.847113,2.336817,12483.0
DVF0002907,2022-08-15,1335000,75006,Paris,Appartement,91,3,48.845296,2.331213,14670.0
DVF0002908,2022-09-15,762000,75006,Paris,Appartement,60,2,48.84507,2.33158,12700.0
DVF0002909,2022-04-16,1423000,75006,Paris,Appartement,80,2,48.851575,2.327057,17788.0
DVF0002910,2022-01-25,681000,75006,Paris,Appartement,50,1,48.845829,2.332392,13620.0
DVF0002911,2022-08-22,976000,75006,Paris,Appartement,69,2,48.845773,2.326897,14145.0
DVF0002912,2022-11-17,823000,75006,Paris,Appartement,50,1,48.848434,2.328265,16460.0
DVF0002913,2022-01-15,1079000,75006,Paris,Appartement,77,2,48.848599,2.329709,14013.0
DVF0002914,2022-03-16,1609000,75006,Paris,Appartement,100,3,48.854947,2.338235,16090.0
DVF0002915,2022-07-16,768000,75006,Paris,Appartement,50,1,48.848611,2.328137,15360.0
DVF0002916,2022-09-27,1266000,75006,Paris,Appartement,86,3,48.849302,2.32693,14721.0
DVF0002917,2022-09-13,649000,75006,Paris,Maison,42,1,48.850696,2.329473,15452.0
DVF0002918,2022-05-01,1494000,75006,Paris,Appartement,90,3,48.847762,2.326556,16600.0
DVF0002919,2022-10-14,1481000,75006,Paris,Appartement,99,3,48.852506,2.339598,14960.0
DVF0002920,2022-01-11,744000,75006,Paris,Appartement,54,1,48.845902,2.335387,13778.0
DVF0002921,2022-10-15,508000,75006,Paris,Appartement,34,1,48.849598,2.330946,14941.0
DVF0002922,2022-01-08,1448000,75006,Paris,Appartement,93,3,48.853574,2.333578,15570.0
DVF0002923,2022-12-27,1108000,75006,Paris,Appartement,65,2,48.845163,2.336401,17046.0
DVF0002924,2022-03-16,1085000,75006,Paris,Appartement,62,2,48.844839,2.336862,17500.0
DVF0002925,2022-10-04,1068000,75006,Paris,Appartement,71,2,48.855225,2.327693,15042.0
DVF0002926,2022-09-12,1007000,75006,Paris,Appartement,64,2,48.844968,2.329955,15734.0
DVF0002927,2022-03-04,979000,75006,Paris,Appartement,78,2,48.853627,2.339575,12551.0
DVF0002928,2022-01-06,1308000,75006,Paris,Appartement,98,3,48.852563,2.340129,13347.0
DVF0002929,2022-05-06,1228000,75006,Paris,Maison,85,3,48.851743,2.329961,14447.0
DVF0002930,2022-02-15,513000,75006,Paris,Appartement,41,1,48.849175,2.338619,12512.0
DVF0002931,2022-04-15,1102000,75006,Paris,Appartement,86,3,48.854245,2.326751,12814.0
